True coincidence factor calculation results.

Decay branch(es):
 Eu-152   EC  Sm-152 (13.5077 y) - 72.08%
Eu-152   B-  Gd-152 (13.5077 y) - 27.92%

Date: 28/02/2024
Time: 18:55:00

Calculation settings:
cp.xrays = true
cp.annihilation = true
cp.angular = true
cp.angle_optimize = false
cp.calc_full_eff = false
cp.calc_spectrum = true
cp.calc_coincidence = true
cp.calc_scattered = true
cp.calc_effc = false
cp.calc_electron_ttb = true
cp.threads_number = -1

DetectorType = SCINTILLATOR
DS_CrystalDiameter = 4 cm
DS_CrystalHeight = 4 cm
DS_CrystalFrontReflectorThickness = 0.1 cm
DS_CrystalSideReflectorThickness = 0.1 cm
DS_CrystalFrontCladdingThickness = 0.1 cm
DS_CrystalSideCladdingThickness = 0.1 cm
DS_DetectorFrontPackagingThickness = 0.2 cm
DS_DetectorSidePackagingThickness = 0.5 cm
DS_DetectorFrontCapThickness = 0.1 cm
DS_DetectorSideCapThickness = 0.1 cm
DS_DetectorMountingThickness = 3 cm

DS_nCrystalElements = 2
DS_ZCrystal[0] = 11
DS_ZCrystal[1] = 53
DS_FractionTypeCrystal = MASS
DS_FractionsCrystal[0] = 0.153373
DS_FractionsCrystal[1] = 0.846627
DS_RoCrystal = 3.667
DS_nCrystalCladdingElements = 1
DS_ZCrystalCladding[0] = 13
DS_FractionTypeCrystalCladding = MASS
DS_FractionsCrystalCladding[0] = 1
DS_RoCrystalCladding = 2.7
DS_nCrystalReflectorElements = 2
DS_ZCrystalReflector[0] = 8
DS_ZCrystalReflector[1] = 12
DS_FractionTypeReflector = MASS
DS_FractionsCrystalReflector[0] = 0.396964
DS_FractionsCrystalReflector[1] = 0.603036
DS_RoCrystalReflector = 3.58
DS_nDetectorCapElements = 2
DS_ZDetectorCap[0] = 1
DS_ZDetectorCap[1] = 6
DS_FractionTypeDetectorCap = MASS
DS_FractionsDetectorCap[0] = 0.078
DS_FractionsDetectorCap[1] = 0.922
DS_RoDetectorCap = 0.04
DS_nDetectorPackagingElements = 1
DS_ZDetectorPackaging[0] = 13
DS_FractionTypeDetectorPackaging = MASS
DS_FractionsDetectorPackaging[0] = 1
DS_RoDetectorPackaging = 2.7

SourceType = POINT
pdistance = 1 cm
prho = 0 cm


Number of simulated decays: 1000000

Results:
-----------------------------------------------------------------------------------
##	E, MeV	I	dI(%)	CF	dCF(%)	Eff	dEff(%)	Areas	AreasCoi
-----------------------------------------------------------------------------------
106	0.608060	2.6590e-06	30.0024	0.00000	0.00	0.000e+00	0.00	0.00	0.00
107	0.609230	1.2232e-05	13.0490	0.00000	0.00	0.000e+00	0.00	0.00	2.00
108	0.616050	9.1737e-05	5.8095	0.00000	0.00	2.180e-02	70.71	2.00	0.00
109	0.644390	6.5944e-05	7.2680	0.00000	0.00	0.000e+00	0.00	0.00	0.50
110	0.656489	1.4412e-03	1.5240	1.77273	26.66	2.706e-02	16.01	39.00	22.00
111	0.664770	9.9182e-05	5.1080	0.00000	0.00	2.016e-02	70.71	2.00	0.00
112	0.671155	2.4463e-04	17.3954	2.50000	83.67	2.044e-02	44.72	5.00	2.00
113	0.674640	1.6911e-03	1.9246	1.42857	22.04	2.957e-02	14.14	50.00	35.00
114	0.675000	2.1273e-04	3.7500	0.75000	54.01	2.821e-02	40.82	6.00	8.00
115	0.678623	4.7252e-03	0.6753	1.31319	13.93	2.529e-02	9.18	119.50	91.00
116	0.683250	4.7331e-05	5.6308	1.66667	73.03	1.056e-01	44.72	5.00	3.00
117	0.686600	2.0262e-04	3.3027	3.00000	66.67	4.442e-02	33.33	9.00	3.00
118	0.688670	8.5647e-03	0.7014	1.18902	10.60	2.277e-02	7.16	195.00	164.00
119	0.703010	3.8557e-05	7.5862	0.00000	0.00	2.594e-02	100.00	1.00	0.00
120	0.703550	2.6591e-05	10.0000	0.00000	0.00	1.880e-02	223.61	0.50	0.00
121	0.707160	1.4226e-05	3.9435	0.00000	0.00	0.000e+00	0.00	0.00	1.00
122	0.712830	9.5462e-04	2.5070	0.85714	32.12	1.886e-02	23.57	18.00	21.00
123	0.719346	2.4995e-03	3.2140	2.22917	24.62	2.140e-02	13.77	53.50	24.00
124	0.719360	9.4927e-04	3.3827	2.00000	31.61	3.266e-02	17.96	31.00	15.50
125	0.728040	1.1115e-04	3.3707	0.15789	105.53	1.350e-02	100.00	1.50	9.50
126	0.734140	9.0407e-06	14.7108	0.00000	0.00	0.000e+00	0.00	0.00	1.00
127	0.735430	4.4140e-05	4.2339	0.00000	0.00	0.000e+00	0.00	0.00	1.50
128	0.756160	4.4406e-05	9.5884	0.00000	0.00	3.378e-02	100.00	1.50	0.00
129	0.764880	1.8933e-03	2.2472	1.11429	23.28	2.060e-02	16.01	39.00	35.00
130	0.766380	6.9135e-06	11.5447	0.00000	0.00	0.000e+00	0.00	0.00	0.00
131	0.768960	8.1898e-04	5.2086	0.94118	34.83	1.954e-02	25.00	16.00	17.00
132	0.778904	1.2929e-01	0.4525	1.09277	2.80	2.064e-02	1.94	2668.00	2441.50
133	0.794780	2.6325e-04	6.0606	1.00000	57.74	2.279e-02	40.82	6.00	6.00
134	0.802000	4.1215e-06	11.6191	0.00000	0.00	0.000e+00	0.00	0.00	0.00
135	0.805710	1.5183e-04	3.8715	0.66667	91.29	1.317e-02	70.71	2.00	3.00
136	0.810451	3.1722e-03	0.9201	1.01471	17.09	2.175e-02	12.04	69.00	68.00
137	0.813210	4.3076e-05	9.8838	0.00000	0.00	0.000e+00	0.00	0.00	0.00
138	0.839360	1.7709e-04	2.8780	1.00000	100.00	1.129e-02	70.71	2.00	2.00
139	0.841574	1.6752e-03	1.7868	0.56410	26.66	1.313e-02	21.32	22.00	39.00
140	0.850100	7.7114e-06	10.3448	0.00000	0.00	0.000e+00	0.00	0.00	5.00
141	0.855210	1.9677e-05	6.7674	1.00000	141.42	5.082e-02	100.00	1.00	1.00
142	0.867380	4.2279e-02	0.6815	1.45489	5.63	1.831e-02	3.59	774.00	532.00
143	0.901190	8.5355e-04	2.8293	1.73333	47.29	1.523e-02	27.74	13.00	7.50
144	0.906060	9.1737e-05	4.3644	0.00000	0.00	0.000e+00	0.00	0.00	1.00
145	0.919337	4.1853e-03	1.0851	0.82540	18.74	1.242e-02	13.87	52.00	63.00
146	0.919740	6.4880e-05	5.7502	0.00000	0.00	0.000e+00	0.00	0.00	1.00
147	0.926310	2.7228e-03	1.2318	1.62963	24.45	1.616e-02	15.08	44.00	27.00
148	0.930590	7.2859e-04	2.5547	0.42857	39.84	1.235e-02	33.33	9.00	21.00
149	0.937050	2.6591e-05	30.0000	0.00000	0.00	0.000e+00	0.00	0.00	0.00
150	0.947150	1.0902e-05	17.0774	0.00000	0.00	0.000e+00	0.00	0.00	2.00
151	0.958630	1.9677e-04	5.4187	1.00000	100.00	1.016e-02	70.71	2.00	2.00
152	0.961080	7.9771e-05	26.6694	0.00000	0.00	0.000e+00	0.00	0.00	0.00
153	0.963367	1.4040e-03	4.3726	1.27660	27.79	2.137e-02	18.26	30.00	23.50
154	0.964057	1.4510e-01	0.4481	1.28067	3.11	1.626e-02	2.06	2359.00	1842.00
155	0.968650	7.9239e-05	2.7113	1.00000	100.00	2.524e-02	70.71	2.00	2.00
156	0.970220	1.1966e-05	26.6667	0.00000	0.00	1.671e-01	70.71	2.00	0.00
157	0.974090	1.3561e-04	5.8824	1.00000	141.42	7.374e-03	100.00	1.00	1.00
158	0.990180	3.1377e-04	4.2373	3.50000	80.18	2.231e-02	37.80	7.00	2.00
159	1.005270	6.5944e-03	1.6569	1.55172	16.84	1.365e-02	10.54	90.00	58.00
160	1.050100	7.1794e-06	40.7425	0.00000	0.00	0.000e+00	0.00	0.00	2.00
161	1.084380	1.0636e-04	7.5096	0.00000	0.00	0.000e+00	0.00	0.00	2.00
162	1.085837	1.0115e-01	0.4617	1.22558	4.11	1.364e-02	2.69	1380.00	1126.00
